"MIC","OPERATING MIC","OPRT/SGMT","MARKET NAME-INSTITUTION DESCRIPTION","LEGAL ENTITY NAME","LEI","MARKET CATEGORY CODE","ACRONYM","ISO COUNTRY CODE (ISO 3166)","CITY","WEBSITE","STATUS","CREATION DATE","LAST UPDATE DATE","LAST VALIDATION DATE","EXPIRY DATE","COMMENTS"
"XKFB","XKFB","OPRT","KOREA FREEBOARD MARKET","","","NSPD","","KR","SEOUL","WWW.KSDA.OR.KR/ENGLISH/INVEST/OTC_OVERVIEW.CFM","ACTIVE","20100823","20100823","","","FREEBOARD IS A NEW MARKET FOR COMPANIES LISTED, NEITHER ON THE STOCK MARKET DIVISION NOR ON THE KOSDAQ MARKET DIVISION OF KRX."
"XKGT","XKGT","OPRT","KOBE GOMU TORIHIKIJO (RUBBER EXCHANGE)","","","NSPD","","JP","KOBE","","EXPIRED","20030401","20040823","","20040823",""
"XKHA","XKHA","OPRT","KHARTOUM STOCK EXCHANGE","","","NSPD","KSE","SD","KHARTOUM","WWW.KSE.COM.SD","ACTIVE","20050627","20050627","","",""
"XKHR","XKHR","OPRT","KHARKOV COMMODITY EXCHANGE","","","NSPD","","UA","KHARKOV","WWW.XTB.COM.UA","ACTIVE","20050627","20050627","","",""
"XKIE","XKIE","OPRT","KIEV UNIVERSAL EXCHANGE","","","NSPD","","UA","KIEV","WWW.KUE.KIEV.UA","ACTIVE","20050627","20050627","","",""
"XKIS","XKIS","OPRT","KIEV INTERNATIONAL STOCK EXCHANGE","","","NSPD","KISE","UA","KIEV","WWW.KISE-UA.COM","ACTIVE","20060626","20060626","","",""
"XKKT","XKKT","OPRT","KOBE KIITO TORIHIKIJO (RAW SILK EXCHANGE)","","","NSPD","","JP","KOBE","","EXPIRED","20030401","20040823","","20040823",""
"XKLS","XKLS","OPRT","BURSA MALAYSIA","","254900CXCSGW8M52ZU27","NSPD","","MY","KUALA LUMPUR","WWW.BURSAMALAYSIA.COM","ACTIVE","20050627","20050627","","",""
"MESQ","XKLS","SGMT","ACE MARKET","","254900CXCSGW8M52ZU27","NSPD","","MY","KUALA LUMPUR","WWW.BURSAMALAYSIA.COM","ACTIVE","20100524","20100524","","","THE MESDAQ IS DESIGNED FOR HIGH-GROWTH COMPANIES AND TECHNOLOGY INTENSIVE INDUSTRIES."
"XKOR","XKOR","OPRT","KOREA STOCK EXCHANGE","","","NSPD","","KR","SEOUL","","EXPIRED","20030401","20060227","","20060227",""
"XKON","XKRX","SGMT","KOREA NEW EXCHANGE","","","NSPD","KONEX","KR","SEOUL","","ACTIVE","20130624","20160125","","","KOREA THIRD OFFICIAL EXCHANGE - LAUNCH DATE: JULY 1ST 2013"
"XKRX","XKRX","OPRT","KOREA EXCHANGE (STOCK MARKET)","","549300TJ3RRV6Q1UEW14","NSPD","KRX SM","KR","SEOUL","HTTP://ENG.KRX.CO.KR","ACTIVE","20080728","20130923","","",""
"XKFE","XKRX","SGMT","KOREA EXCHANGE (FUTURES MARKET)","","549300TJ3RRV6Q1UEW14","NSPD","KRX FM","KR","SEOUL","HTTP://ENG.KRX.CO.KR","ACTIVE","20080728","20130923","","",""
"XKOS","XKRX","SGMT","KOREA EXCHANGE (KOSDAQ)","","549300TJ3RRV6Q1UEW14","NSPD","KOSDAQ","KR","SEOUL","HTTP://ENG.KRX.CO.KR","ACTIVE","20061127","20130923","","",""
"XKCM","XKRX","SGMT","KOREA EXCHANGE COMMODITY MARKET","","","NSPD","","KR","SEOUL","KCM.KRX.CO.KR","ACTIVE","20151228","20151228","","","REGISTERED MARKET FOR COMMODITY SUCH AS GOLD, PETRO, ETC"
"XKEM","XKRX","SGMT","KOREA EXCHANGE EMISSIONS MARKET","","","NSPD","","KR","SEOUL","KCM.KRX.CO.KR","ACTIVE","20151228","20151228","","","REGISTERED MARKET FOR EMISSIONS."
"XKSE","XKSE","OPRT","KYRGYZ STOCK EXCHANGE","","","NSPD","KSE","KG","BISHKEK","WWW.KSE.KG","ACTIVE","20070326","20070326","","",""
"XKST","XKST","OPRT","KANMON SHOHIN TORIHIKIJO (COMMODITY EXCHANGE)","","","NSPD","","JP","SHIMONOSEKI","","EXPIRED","20030401","20040823","","20040823",""
"XKUW","XKUW","OPRT","KUWAIT STOCK EXCHANGE","","549300AZY1VDTDW4PX04","NSPD","","KW","KUWAIT","WWW.KUWAITSE.COM","ACTIVE","20070326","20070326","","",""
"XKYO","XKYO","OPRT","KYOTO STOCK EXCHANGE","","","NSPD","","JP","KYOTO","","EXPIRED","20030401","20030428","","20030428",""
"XLAO","XLAO","OPRT","LAO SECURITIES EXCHANGE","","","NSPD","LSX","LA","LAO","WWW.LSX.COM.LA","ACTIVE","20110228","20110228","","",""
"XLBM","XLBM","OPRT","LONDON BULLION MARKET","","","NSPD","","GB","LONDON","WWW.LBMA.ORG.UK","ACTIVE","20050627","20050627","","",""
"XLCE","XLCE","OPRT","LONDON COMMODITY EXCHANGE, THE","","","NSPD","","GB","LONDON","","EXPIRED","20030401","20070924","","20070924",""
"XLDN","XLDN","OPRT","EURONEXT - EURONEXT LONDON","","21380037K2DZ19T57655","NSPD","","GB","LONDON","WWW.EURONEXT.COM","EXPIRED","20100322","20150525","20211025","20211025",""
"XLIF","XLDN","SGMT","EURONEXT LIFFE","","21380037K2DZ19T57655","NSPD","","GB","LONDON","WWW.EURONEXT.COM","EXPIRED","20050627","20150727","","20150727","MARKET DOES NOT EXIST ANYMORE."
"XLFX","XLFX","OPRT","LABUAN INTERNATIONAL FINANCIAL EXCHANGE","","","NSPD","LFX","MY","LABUAN","LFXSYS.LFX.COM.MY","ACTIVE","20050627","20050627","","",""
"XLIM","XLIM","OPRT","BOLSA DE VALORES DE LIMA","","","NSPD","BVL","PE","LIMA","WWW.BVL.COM.PE","ACTIVE","20050627","20050627","","",""
"MFOX","XLIS","SGMT","EURONEXT - MERCADO DE FUTUROS E OPÇÕES","EURONEXT LISBON - SOCIEDADE GESTORA DE MERCADOS REGULAMENTADOS S.A.","529900K0OK4J5I7A5V66","RMKT",,"PT","LISBON","WWW.EURONEXT.COM","ACTIVE","20071126","20230424","20230424","",
"WQXL","XLIS","SGMT","EURONEXT - MARKET WITHOUT QUOTATIONS LISBON","EURONEXT LISBON - SOCIEDADE GESTORA DE MERCADOS REGULAMENTADOS S.A.","529900K0OK4J5I7A5V66","NSPD",,"PT","LISBON","WWW.EURONEXT.COM","ACTIVE","20070827","20230327","20230327","",
"FNLT","XLIT","SGMT","FIRST NORTH LITHUANIA","AB NASDAQ VILNIUS","549300JGFH6L45DLE408","MLTF",,"LT","VILNIUS","WWW.NASDAQBALTIC.COM","ACTIVE","20091026","20230925","20230925","","FIRST NORTH IS OPERATED BY NASDAQ. FIRST NORTH IS A NORDIC ALTERNATIVE MTF MARKETPLACE FOR TRADING SHARES AND OTHER TYPES OF FINANCIAL INSTRUMENTS."
"XLIT","XLIT","OPRT","AB NASDAQ VILNIUS","AB NASDAQ VILNIUS","549300JGFH6L45DLE408","RMKT",,"LT","VILNIUS","WWW.NASDAQBALTIC.COM","ACTIVE","20091026","20230925","20230925","",
"XLJM","XLJU","SGMT","SI ENTER","","74780000M03HFUUXFU21","NSPD","","SI","LJUBLJANA","WWW.LJSE.SI","ACTIVE","20161226","20161226","","","MULTILATERAL TRADING FACILITY OF THE LJUBLJANA STOCK EXCHANGE. NOT LIVE YET."
"XLJU","XLJU","OPRT","LJUBLJANA STOCK EXCHANGE (OFFICIAL MARKET)","","74780000M03HFUUXFU21","RMKT","","SI","LJUBLJANA","WWW.LJSE.SI","ACTIVE","20050627","20050627","","",""
"XLME","XLME","OPRT","LONDON METAL EXCHANGE","","","NSPD","LME","GB","LONDON","WWW.LME.CO.UK","ACTIVE","20050627","20050627","","",""
"XLON","XLON","OPRT","LONDON STOCK EXCHANGE","","213800D1EI4B9WTWWD28","NSPD","LSE","GB","LONDON","WWW.LONDONSTOCKEXCHANGE.COM","ACTIVE","20050627","20151123","","",""
"XLSM","XLSM","OPRT","LIBYAN STOCK MARKET","","","NSPD","","LY","TRIPOLI","WWW.LSM.GOV.LY","ACTIVE","20090525","20090525","","","REGISTERED MARKET FOR 7 EQUITIES"
"XLTO","XLTO","OPRT","LONDON TRADED OPTIONS MARKET","","","NSPD","","GB","LONDON","","EXPIRED","20030401","20070924","","20070924",""
"XLUS","XLUS","OPRT","LUSAKA STOCK EXCHANGE","","","NSPD","","ZM","LUSAKA","WWW.LUSE.CO.ZM","ACTIVE","20050627","20050627","","",""
"XLUX","XLUX","OPRT","LUXEMBOURG STOCK EXCHANGE","BOURSE DE LUXEMBOURG","22210053OF4F2MYKUV22","RMKT",,"LU","LUXEMBOURG","WWW.LUXSE.COM","ACTIVE","20050627","20230925","20230925","",
"EMTF","XLUX","SGMT","EURO MTF","BOURSE DE LUXEMBOURG","22210053OF4F2MYKUV22","MLTF",,"LU","LUXEMBOURG","WWW.LUXSE.COM","ACTIVE","20050627","20230925","20230925","",
"XMAB","XMAB","OPRT","MERCADO ABIERTO ELECTRONICO S.A.","MERCADO ABIERTO ELECTRONICO","2549002AX8NFZBS6AD20","NSPD","MAE","AR","BUENOS AIRES","WWW.MAE.COM.AR","ACTIVE","20050627","20050627","","",""
"XMAC","XMAC","OPRT","MID AMERICA COMMODITY EXCHANGE","","","NSPD","","US","CHICAGO","","EXPIRED","20030401","20070924","","20070924",""
"XMAE","XMAE","OPRT","MACEDONIAN STOCK EXCHANGE","","","NSPD","","MK","SKOPJE","WWW.MSE.ORG.MK","ACTIVE","20050627","20230327","20230327","",""
"PROS","XMAL","SGMT","PROSPECTS","","","NSPD","","MT","VALLETTA","WWW.SMEPROSPECTS.COM","ACTIVE","20161128","20161128","","","MTF"
"XMAN","XMAN","OPRT","BOLSA DE VALORES DE NICARAGUA","","","NSPD","","NI","MANAGUA","WWW.BOLSANIC.COM","ACTIVE","20050627","20050627","","",""
"XMAP","XMAP","OPRT","MAPUTO STOCK  EXCHANGE","","","NSPD","","MZ","MAPUTO","","EXPIRED","20050627","20141027","","20141027",""
"XMAU","XMAU","OPRT","STOCK EXCHANGE OF MAURITIUS LTD","","","NSPD","","MU","PORT LOUIS","WWW.STOCKEXCHANGEOFMAURITIUS.COM","ACTIVE","20050627","20050627","","",""
"XMDG","XMDG","OPRT","MARCHE INTERBANCAIRE DES DEVISES M.I.D.","","","NSPD","","MG","ANTANANARIVO","","ACTIVE","20050627","20050627","","",""
"XMDS","XMDS","OPRT","MADRAS STOCK EXCHANGE","","549300QQN4L60N5ZNP62","NSPD","","IN","MADRAS","","ACTIVE","20050627","20050627","","",""
"XMER","XMER","OPRT","MERCHANTS' EXCHANGE","","","NSPD","ME","US","CHICAGO","","ACTIVE","20050627","20050627","","",""
"XMEX","XMEX","OPRT","BOLSA MEXICANA DE VALORES (MEXICAN STOCK EXCHANGE)","","894500CS2D6RLGW61A19","NSPD","","MX","MEXICO","WWW.BMV.COM.MX","ACTIVE","20050627","20050627","","",""
"XMGE","XMGE","OPRT","MINNEAPOLIS GRAIN EXCHANGE","","","NSPD","MGE","US","MINNEAPOLIS","WWW.MGEX.COM","ACTIVE","20050627","20130923","","",""
"XMID","XMID","OPRT","MIDWEST STOCK EXCHANGE","","","NSPD","","US","CHICAGO","","EXPIRED","20030401","20030428","","20030428",""
"XMIF","XMIF","OPRT","MERCATO ITALIANO DEI FUTURES","","","NSPD","","IT","MILAN","","EXPIRED","20030401","20070924","","20070924",""
"MTAH","XMIL","SGMT","BORSA ITALIANA - TRADING AFTER HOURS","BORSA ITALIANA S.P.A.","8156005391EE905D3124","MLTF","TAH","IT","MILAN","WWW.BORSAITALIANA.IT","ACTIVE","20160725","20230327","20230327","","MULTILATERAL TRADING FACILITY FOR TRADING DURING EXTENDED HOURS (FOR ITALIAN AND INTL. SHARES, FROM 6PM TO 8:30PM MILAN TIME)."
"ATFX","XMIL","SGMT","ATFUND MTF","BORSA ITALIANA S.P.A.","8156005391EE905D3124","MLTF","ATFUND","IT","MILAN","WWW.BORSAITALIANA.IT","ACTIVE","20180723","20230424","20230424","","MULTILATERAL TRADING FACILITY FOR OPEN END FUNDS."
"XMIL","XMIL","OPRT","BORSA ITALIANA S.P.A.","BORSA ITALIANA S.P.A.","8156005391EE905D3124","NSPD",,"IT","MILAN","WWW.BORSAITALIANA.IT","ACTIVE","20071224","20230424","20230424","",
"MIVX","XMIL","SGMT","EURONEXT MIV MILAN","BORSA ITALIANA S.P.A.","8156005391EE905D3124","RMKT","MIV","IT","MILAN","WWW.BORSAITALIANA.IT","ACTIVE","20090622","20170522","","","THE MIV, DEDICATED TO INVESTMENT VEHICLES, IS DIVIDED INTO THREE SEGMENTS: UNITS OF CLOSED-END FUNDS SEGMENT, INVESTMENT COMPANIES SEGMENT, REAL ESTATE INVESTMENT COMPANIES SEGMENT (REICS FROM THE EXPANDI MARKET). RENAMED INTO EURONEXT MIV MILAN"
"XAIM","XMIL","SGMT","AIM ITALIA - MERCATO ALTERNATIVO DEL CAPITALE","BORSA ITALIANA S.P.A.","8156005391EE905D3124","NSPD",,"IT","MILAN","WWW.BORSAITALIANA.IT","EXPIRED","20120423","20211025","20211025","20211025","MULTILATERAL TRADING FACILITY - MERGE OF AIM ITALIA AND MAC, MAC WILL BE OPENED TILL END 2012."
"XDMI","XMIL","SGMT","ITALIAN DERIVATIVES MARKET","BORSA ITALIANA S.P.A.","8156005391EE905D3124","RMKT","IDEM","IT","MILAN","WWW.BORSAITALIANA.IT","ACTIVE","20050627","20170522","","",
"MACX","XMIL","SGMT","MERCATO ALTERNATIVO DEL CAPITALE","BORSA ITALIANA S.P.A.","8156005391EE905D3124","NSPD","MAC","IT","MILAN","WWW.BORSAITALIANA.IT","EXPIRED","20120423","20131028","","20131028","MERGE OF AIM ITALIA AND MAC, MAC WILL BE OPENED TILL END 2012. AFTER, XAIM WILL BE THE MIC TO USE."
"MTAA","XMIL","SGMT","EURONEXT MILAN","BORSA ITALIANA S.P.A.","8156005391EE905D3124","RMKT","MTA","IT","MILAN","WWW.BORSAITALIANA.IT","ACTIVE","20070924","20170522","","","RENAMED FROM ""ELECTRONIC SHARE MARKET"" TO ""EURONEXT MILAN"""
"XMLX","XMLX","OPRT","OMLX, THE LONDON SECURITIES AND DERIVATIVES EXCHANGE LIMITED","","","NSPD","","GB","LONDON","","EXPIRED","20030401","20060724","","20060724",""
"XMNT","XMNT","OPRT","BOLSA DE VALORES DE MONTEVIDEO","","","NSPD","BVMT","UY","MONTEVIDEO","WWW.BVM.COM.UY","ACTIVE","20050627","20050627","","",""
"XMNX","XMNX","OPRT","MONTENEGRO STOCK EXCHANGE","","","NSPD","","ME","MONTENEGRO","WWW.MONTENEGROBERZA.COM","ACTIVE","20061225","20061225","","",""
"XMOC","XMOC","OPRT","MONTREAL CLIMATE EXCHANGE","","","NSPD","","CA","MONTREAL","WWW.M-X.CA","ACTIVE","20080728","20080728","","",""
"XMOD","XMOD","OPRT","THE MONTREAL EXCHANGE / BOURSE DE MONTREAL","","549300DKBYNOI0B1NP44","NSPD","CDE","CA","MONTREAL","WWW.M-X.CA","ACTIVE","20050627","20050627","","",""
"XMOL","XMOL","OPRT","MOLDOVA STOCK EXCHANGE","","","NSPD","","MD","CHISINAU","WWW.MOLDSE.MD","ACTIVE","20050627","20050627","","",""
"XMOO","XMOO","OPRT","MONTREAL EXCHANGE THE / BOURSE DE MONTREAL","","549300DKBYNOI0B1NP44","NSPD","","CA","MONTREAL","","EXPIRED","20030401","20050124","","20050124",""
"XMSW","XMSW","OPRT","MALAWI STOCK EXCHANGE","","","NSPD","","MW","BLANTYRE","WWW.MSE.CO.MW","ACTIVE","20050627","20050627","","",""
"XMTB","XMTB","OPRT","MERCADO A TERMINO DE BUENOS AIRES S.A.","","","NSPD","MATBA","AR","BUENOS AIRES","WWW.MATBA.COM.AR","ACTIVE","20050627","20050627","","",""
"CMTS","XMTS","SGMT","EUROCREDIT MTS",,,"NSPD",,"GB","LONDON","WWW.EUROCREDITMTS.COM","EXPIRED","20051128","20130923","","20130923","MARKET IS CLOSED."
"TMTS","XMTS","SGMT","EUROBENCHMARK TRES. BILLS",,,"NSPD",,"GB","LONDON","WWW.EUROMTS-LTD.COM","EXPIRED","20051128","20130923","","20130923","MARKET IS CLOSED."
"LMTS","XMTS","SGMT","EUROGLOBALMTS",,,"NSPD",,"GB","LONDON","WWW.LIQUIDNET.COM","EXPIRED","20051128","20130923","","20130923","MARKET IS CLOSED."
"EACM","XMTS","SGMT","MTS REPO - AGENCY CASH MANAGEMENT",,,"NSPD","ACM","GB","LONDON","WWW.MTSMARKETS.COM","EXPIRED","20130722","20160425","","20160425","ELECTRONIC AUCTION TRADING PLATFORM FOR CASH-RICH INVESTORS TO ENTER SECURED MONEY MARKETS INVESTMENTS VIA TRI-PARTY REPO MECHANISM"
"BVUK","XMTS","SGMT","BONDVISION UK",,,"NSPD",,"GB","LONDON","WWW.MTSMARKETS.COM","ACTIVE","20140728","20140728","","","ELECTRONIC TRADING PLATFORM FOR GOVIES AND NON GOVIES"
"XMTS","XMTS","OPRT","EUROMTS LTD","EUROMTS LIMITED","213800OANOWGT2KW8O63","NSPD",,"GB","LONDON","WWW.MTSMARKETS.COM","ACTIVE","20130325","20230828","20230828","","LEGAL ENTITY OPERATING ALL RELATED MARKET SEGMENT MICS."
"NMTS","XMTS","SGMT","NEW EUROMTS",,,"NSPD",,"GB","LONDON","WWW.NEWEUROMTS.COM","EXPIRED","20051128","20130923","","20130923","MARKET IS CLOSED."
"PLUS","XMUN","SGMT","BOERSE MUENCHEN - FREIVERKHER - PLUS - EUROPE","","391200Z7ZWISADXEGZ47","NSPD","","DE","MUENCHEN","WWW.BOERSE-MUENCHEN.DE","EXPIRED","20090427","20150622","","20150622","PAN-EUROPEAN EQUITY MARKET FOR SMALL AND MID-CAP COMPANIES. TRADING WAS INTERRUPTED AS OF AUGUST 20, 2010 AND MARKET WILL NOT BE REACTIVATED."
"XMUS","XMUS","OPRT","MUSCAT STOCK EXCHANGE","UNITED SECURITIES","549300Z0H15P7ZLU2G11","NSPD","MSX","OM","MUSCAT","WWW.MSX.OM","ACTIVE","20050627","20230424","20230424","",
"XNAF","XNAF","OPRT","SISTEMA ESPANOL DE NEGOCIACION DE ACTIVOS FINANCIEROS","","","NSPD","SENAF","ES","MADRID","WWW.SENAF.NET","ACTIVE","20070625","20070625","","",""
"XNAI","XNAI","OPRT","NAIROBI STOCK EXCHANGE","","","NSPD","","KE","NAIROBI","WWW.NSE.CO.KE","ACTIVE","20050627","20050627","","",""
"XNAM","XNAM","OPRT","NAMIBIAN STOCK EXCHANGE","","","NSPD","","NA","WINDHOEK","WWW.NSX.COM.NA","ACTIVE","20050627","20050627","","",""
"NASD","XNAS","SGMT","NSDQ DARK","","","NSPD","NSDQDARK","US","NEW YORK","WWW.NASDAQ.COM","ACTIVE","20110523","20110523","","","DARK POOL"
"XNMS","XNAS","SGMT","NASDAQ/NMS (GLOBAL MARKET)","","","NSPD","","US","NEW YORK","WWW.NASDAQ.COM","ACTIVE","20050627","20050627","","",""
"XNAS","XNAS","OPRT","NASDAQ - ALL MARKETS","","","NSPD","NASDAQ","US","NEW YORK","WWW.NASDAQ.COM","ACTIVE","20050627","20050627","","",""
"XNDQ","XNAS","SGMT","NASDAQ OPTIONS MARKET","","","NSPD","","US","NEW YORK","WWW.NASDAQ.COM","ACTIVE","20070528","20070528","","",""
"XNGS","XNAS","SGMT","NASDAQ/NGS (GLOBAL SELECT MARKET)","","","NSPD","NGS","US","NEW YORK","WWW.NASDAQ.COM","ACTIVE","20060724","20060724","","",""
"XNCM","XNAS","SGMT","NASDAQ CAPITAL MARKET","","","NSPD","","US","NEW YORK","WWW.NASDAQ.COM","ACTIVE","20080225","20080225","","","PREVIOUSLY (2005) NAMED NASDAQ SMALLCAP MARKET.NASDAQ CAPITAL MARKET SECURITY SATISFIES ALL APPLICABLE QUALIFICATION REQUIREMENTS FOR NASDAQ SECURITIES IN RULE 4300 OTHER THAN THOSE APPLICABLE TO NASDAQ NATIONAL MARKET SECURITIES."
"XNIM","XNAS","SGMT","NASDAQ INTERMARKET","","","NSPD","","US","NEW YORK","WWW.NASDAQ.COM","ACTIVE","20080225","20080225","","","ELECTRONIC MARKETPLACE COMPRISED OF MULTIPLE BROKER-DEALERS THAT QUOTE AND TRADE SECURITIES LISTED ON NYSE AND AMEX"
"XBOS","XNAS","SGMT","NASDAQ OMX BX","","","NSPD","BSE","US","NEW YORK","WWW.NASDAQOMXTRADER.COM","ACTIVE","20120423","20120423","","","NASDAQ OMX HAS ACQUIRED THE BOSTON STOCK EXCHANGE (BSE)."
"BOSD","XNAS","SGMT","NASDAQ OMX BX DARK","","","NSPD","NQBXDARK","US","NEW YORK","WWW.NASDAQOMXTRADER.COM","ACTIVE","20120423","20120423","","","DARK POOL"
"XBXO","XNAS","SGMT","NASDAQ OMX BX OPTIONS","","","NSPD","","US","NEW YORK","WWW.NASDAQOMXTRADER.COM","ACTIVE","20120423","20120423","","","ELECTRONIC MARKET FOR TRADING US LISTED DERIVATIVES."
"XPOR","XNAS","SGMT","PORTAL","","","NSPD","","US","WASHINGTON","WWW.NASDAQPORTALMARKET.COM","ACTIVE","20071022","20071022","","",""
"XPSX","XNAS","SGMT","NASDAQ OMX PSX","","","NSPD","PSX","US","NEW YORK","WWW.NASDAQTRADER.COM","ACTIVE","20130325","20130325","","","US EQUITIES EXCHANGE"
"XBRT","XNAS","SGMT","BRUT ECN","","","NSPD","BRUT","US","NEW YORK","WWW.NASDAQTRADER.COM","ACTIVE","20050627","20050627","","",""
"PSXD","XNAS","SGMT","NASDAQ PSX","","","NSPD","PSX","US","NEW YORK","WWW.NASDAQTRADER.COM","ACTIVE","20191028","20191028","","","NON-DISPLAYED (DARK) EXECUTIONS."
"XPBT","XNAS","SGMT","NASDAQ OMX FUTURES EXCHANGE",,,"NSPD","NFX","US","PHILADELPHIA","WWW.NASDAQTRADER.COM","ACTIVE","20090323","20090323","","","NASDAQ ACQUIRED THE PHILADELPHIA STOCK EXCHANGE (PHLX)"
"XPHO","XNAS","SGMT","PHILADELPHIA OPTIONS EXCHANGE","","","NSPD","","US","PHILADELPHIA","WWW.PHLX.COM","ACTIVE","20050627","20050627","","",""
"XPHL","XNAS","SGMT","NASDAQ OMX PHLX","","","NSPD","PHLX","US","PHILADELPHIA","WWW.PHLX.COM","ACTIVE","20090223","20090223","","","NASDAQ ACQUIRED THE PHILADELPHIA STOCK EXCHANGE (PHLX)"
"XNCD","XNCD","OPRT","NATIONAL COMMODITY & DERIVATIVES EXCHANGE LTD","","33580057DULMQ3ANKR63","NSPD","NCDEX","IN","MUMBAI","WWW.NCDEX.COM","ACTIVE","20060424","20060424","","",""
"XNEC","XNEC","OPRT","NATIONAL STOCK EXCHANGE OF AUSTRALIA LIMITED","","","NSPD","NSXA","AU","NEWCASTLE","WWW.NSXA.COM.AU","ACTIVE","20070625","20070625","","",""
"XNEE","XNEE","OPRT","NEW ZEALAND FUTURES AND OPTIONS EXCHANGE","","","NSPD","","NZ","AUCKLAND","","EXPIRED","20030401","20070924","","20070924",""
"XNEP","XNEP","OPRT","NEPAL STOCK EXCHANGE","","","NSPD","","NP","KATHMANDU","WWW.NEPALSTOCK.COM","ACTIVE","20050627","20050627","","",""
"XNGM","XNGM","OPRT","NORDIC GROWTH MARKET","","549300RUEBDP37NOGI48","RMKT","NGM","SE","STOCKHOLM","WWW.NGM.SE","ACTIVE","20120423","20120423","","","REINSTATED. CONFIRMED BY EXCHANGE."
"NMTF","XNGM","SGMT","NORDIC MTF","","","NSPD","","SE","STOCKHOLM","WWW.NORDICMTF.SE","ACTIVE","20071126","20071126","","",""
"XNGO","XNGO","OPRT","NAGOYA STOCK EXCHANGE","","","NSPD","NSE","JP","NAGOYA","WWW.NSE.OR.JP","ACTIVE","20050627","20050627","","",""
"XNII","XNII","OPRT","NIIGATA STOCK EXCHANGE","","","NSPD","","JP","NIGITA","","EXPIRED","20030401","20030428","","20030428",""
"XNKS","XNKS","OPRT","CENTRAL JAPAN COMMODITIES EXCHANGE","","","RMKT","C-COM","JP","NAGOYA","WWW.C-COM.OR.JP","ACTIVE","20050627","20050627","","",""
"XNQL","XNQL","OPRT","NQLX","","","NSPD","","US","NEW YORK","","EXPIRED","20030401","20070924","","20070924",""
"XNSA","XNSA","OPRT","THE NIGERIAN STOCK EXCHANGE","","","NSPD","NSE","NG","LAGOS","WWW.NSE.COM.NG","ACTIVE","20050627","20150223","","","ELECTRONIC TRADING PLATFORM"
"INSE","XNSE","SGMT","NSE IFSC LIMITED","","335800Z9BHFE6RABLT37","NSPD","NSE IFSC","IN","GANDHINAGAR","WWW.NSEIFSC.COM","ACTIVE","20180625","20180625","","","FULLY OWNED SUBSIDIARY COMPANY OF NATIONAL STOCK EXCHANGE OF INDIA LIMITED (NSE)."
"XNSE","XNSE","OPRT","NATIONAL STOCK EXCHANGE OF INDIA","","335800NLY5HYW9I7YE03","NSPD","NSE","IN","MUMBAI","WWW.NSEINDIA.COM","ACTIVE","20050627","20050627","","",""
"XNST","XNST","OPRT","NAGOYA SENI TORIHIKIJO (TEXTILE EXCHANGE) - CHUBU COMMODITY EXCHANGE","","","NSPD","","JP","NAGOYA","","EXPIRED","20030401","20040823","","20040823",""
"XNYC","XNYC","OPRT","NEW YORK COTTON EXCHANGE","","","NSPD","","US","NEW YORK","","EXPIRED","20030401","20060925","","20060925",""
"XNYM","XNYM","OPRT","NEW YORK MERCANTILE EXCHANGE","","","NSPD","NYMEX","US","NEW YORK","WWW.NYMEX.COM","ACTIVE","20050627","20050627","","",""
"XCEC","XNYM","SGMT","COMMODITIES EXCHANGE CENTER","","","NSPD","COMEX","US","NEW YORK","WWW.NYMEX.COM","ACTIVE","20050627","20050627","","",""
"XNYE","XNYM","SGMT","NEW YORK MERCANTILE EXCHANGE - OTC MARKETS","","","NSPD","NYMEX ECM","US","NEW YORK","WWW.NYMEX.COM","ACTIVE","20080526","20080526","","","DIVISION OF THE NEW YORK MERCANTILE EXCHANGE - OTC MARKETS (ECM)"
"XNYL","XNYM","SGMT","NEW YORK MERCANTILE EXCHANGE - ENERGY MARKETS","","","NSPD","NYMEX MTF LIMITED","US","NEW YORK","WWW.NYMEXONLCHCLEARNET.COM","ACTIVE","20080526","20080526","","","ELECTRONIC TRADING PLATFORM FOR ENERGY MARKETS"
"ALDP","XNYS","SGMT","NYSE ALTERNEXT DARK","","","NSPD","AMEXDARK","US","NEW YORK","WWW.EURONEXT.COM/LANDING/EQUITIESOP-21363-EN.HTML","ACTIVE","20110523","20110523","","","DARK POOL."
"ARCX","XNYS","SGMT","NYSE ARCA","","","NSPD","NYSE","US","NEW YORK","WWW.NYSE.COM","ACTIVE","20060925","20060925","","",""
"XNYS","XNYS","OPRT","NEW YORK STOCK EXCHANGE, INC.","","","NSPD","NYSE","US","NEW YORK","WWW.NYSE.COM","ACTIVE","20050523","20050523","","",""
"XASE","XNYS","SGMT","NYSE MKT LLC","","5493000F4ZO33MV32P92","NSPD","AMEX","US","NEW YORK","WWW.NYSE.COM","ACTIVE","20090525","20120625","","","NYSE ALTERNEXT HAS CHANGED THEIR NAME TO NYSE AMEX EQUITIES"
"XNLI","XNYS","SGMT","NYSE LIFFE","","5493000F4ZO33MV32P92","NSPD","","US","NEW YORK","WWW.NYSE.COM","ACTIVE","20080922","20080922","","",""
"NYSD","XNYS","SGMT","NYSE DARK","","5493000F4ZO33MV32P92","NSPD","NYSEDARK","US","NEW YORK","WWW.NYSE.COM","ACTIVE","20110523","20110523","","","DARK POOL."
"AMXO","XNYS","SGMT","NYSE AMEX OPTIONS","","","NSPD","NYSE","US","NEW YORK","WWW.NYSE.COM","ACTIVE","20081124","20081124","","",""
